SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22007,2544,0020701204,"APR 14, 2008",CLE @ PHI,W,42,10,18,0.556,1,2,0.5,6,12,0.5,1,3,4,5,2,1,5,3,27,-5,0
22007,2544,0020701197,"APR 13, 2008",CLE vs. MIA,W,35,3,9,0.333,0,1,0.0,7,9,0.778,0,11,11,7,1,2,5,1,13,-3,0
22007,2544,0020701179,"APR 11, 2008",CLE @ CHI,L,38,13,21,0.619,2,6,0.333,6,12,0.5,0,6,6,2,3,0,3,2,34,-10,0
22007,2544,0020701168,"APR 09, 2008",CLE vs. NJN,W,35,11,21,0.524,1,4,0.25,10,13,0.769,4,3,7,8,1,2,0,2,33,10,0
22007,2544,0020701137,"APR 05, 2008",CLE vs. ORL,L,42,6,22,0.273,1,5,0.2,4,8,0.5,5,2,7,9,2,2,5,1,17,-15,0
22007,2544,0020701123,"APR 03, 2008",CLE vs. CHI,L,39,10,24,0.417,3,7,0.429,10,14,0.714,0,5,5,4,2,2,3,4,33,-1,0
22007,2544,0020701114,"APR 02, 2008",CLE @ CHA,W,31,11,19,0.579,1,4,0.25,6,6,1.0,2,2,4,5,3,2,4,6,29,3,0
22007,2544,0020701095,"MAR 30, 2008",CLE vs. PHI,W,42,11,18,0.611,1,2,0.5,3,3,1.0,3,6,9,9,3,1,1,4,26,7,0
22007,2544,0020701085,"MAR 29, 2008",CLE @ DET,L,35,4,17,0.235,1,5,0.2,4,6,0.667,0,4,4,5,0,0,5,0,13,-19,0
22007,2544,0020701062,"MAR 26, 2008",CLE vs. NOH,L,41,6,14,0.429,1,2,0.5,8,10,0.8,0,3,3,8,2,2,2,2,21,-3,0
22007,2544,0020701036,"MAR 22, 2008",CLE @ MIL,L,39,9,25,0.36,3,9,0.333,8,10,0.8,4,7,11,4,2,0,4,3,29,-12,0
22007,2544,0020701024,"MAR 21, 2008",CLE vs. TOR,W,41,14,22,0.636,1,3,0.333,0,0,0.0,0,12,12,5,1,0,5,1,29,-3,0
22007,2544,0020701011,"MAR 19, 2008",CLE vs. DET,W,41,11,19,0.579,2,5,0.4,6,7,0.857,3,4,7,6,1,1,0,0,30,15,0
22007,2544,0020700992,"MAR 17, 2008",CLE @ ORL,L,42,11,22,0.5,1,4,0.25,7,11,0.636,2,7,9,6,0,1,3,1,30,-7,0
22007,2544,0020700987,"MAR 16, 2008",CLE vs. CHA,W,42,11,24,0.458,1,3,0.333,10,16,0.625,2,5,7,10,1,2,1,2,33,17,0
22007,2544,0020700963,"MAR 13, 2008",CLE @ WAS,L,43,9,22,0.409,1,7,0.143,6,8,0.75,2,5,7,7,0,0,7,4,25,3,0
22007,2544,0020700955,"MAR 12, 2008",CLE @ NJN,L,46,12,23,0.522,2,7,0.286,16,23,0.696,3,8,11,7,1,2,6,5,42,-4,0
22007,2544,0020700941,"MAR 10, 2008",CLE vs. POR,W,44,7,18,0.389,1,4,0.25,9,13,0.692,1,9,10,11,1,2,4,0,24,10,0
22007,2544,0020700924,"MAR 08, 2008",CLE vs. IND,W,38,11,24,0.458,5,8,0.625,11,12,0.917,4,7,11,4,1,2,2,2,38,15,0
22007,2544,0020700909,"MAR 06, 2008",CLE @ CHI,L,38,13,27,0.481,2,8,0.25,11,12,0.917,0,3,3,1,1,3,4,1,39,-21,0
22007,2544,0020700900,"MAR 05, 2008",CLE @ NYK,W,44,16,30,0.533,7,13,0.538,11,16,0.688,1,7,8,10,4,0,2,3,50,11,0
22007,2544,0020700875,"MAR 02, 2008",CLE vs. CHI,W,40,15,29,0.517,0,5,0.0,7,8,0.875,3,3,6,6,1,0,3,1,37,21,0
22007,2544,0020700861,"FEB 29, 2008",CLE vs. MIN,W,44,11,22,0.5,1,4,0.25,7,9,0.778,2,6,8,13,2,0,3,2,30,12,0
22007,2544,0020700849,"FEB 27, 2008",CLE @ BOS,L,39,7,24,0.292,1,6,0.167,11,15,0.733,4,4,8,4,0,0,3,2,26,-13,0
22007,2544,0020700839,"FEB 26, 2008",CLE @ MIL,L,38,16,24,0.667,1,3,0.333,2,5,0.4,0,4,4,6,0,1,2,3,35,-2,0
22007,2544,0020700826,"FEB 24, 2008",CLE vs. MEM,W,39,10,17,0.588,1,4,0.25,4,5,0.8,1,6,7,11,3,1,6,2,25,19,0
22007,2544,0020700807,"FEB 22, 2008",CLE vs. WAS,W,45,11,20,0.55,2,6,0.333,9,14,0.643,3,12,15,8,1,1,3,1,33,2,0
22007,2544,0020700792,"FEB 20, 2008",CLE @ IND,W,43,11,22,0.5,1,5,0.2,8,12,0.667,2,12,14,12,2,1,4,1,31,14,0
22007,2544,0020700781,"FEB 19, 2008",CLE vs. HOU,L,42,7,18,0.389,4,7,0.571,8,11,0.727,2,11,13,11,2,0,5,2,26,-8,0
22007,2544,0020700768,"FEB 13, 2008",CLE vs. SAS,L,43,17,31,0.548,1,5,0.2,4,7,0.571,2,4,6,9,0,1,3,4,39,-4,0
22007,2544,0020700754,"FEB 11, 2008",CLE @ ORL,W,44,8,15,0.533,1,2,0.5,12,15,0.8,1,6,7,10,3,1,5,3,29,10,0
22007,2544,0020700744,"FEB 10, 2008",CLE vs. DEN,L,33,11,23,0.478,2,5,0.4,6,6,1.0,1,4,5,3,2,0,5,1,30,-25,0
22007,2544,0020700730,"FEB 08, 2008",CLE @ ATL,W,44,11,24,0.458,0,3,0.0,4,4,1.0,4,7,11,7,2,1,1,2,26,5,0
22007,2544,0020700724,"FEB 07, 2008",CLE @ HOU,L,41,12,23,0.522,2,5,0.4,6,11,0.545,1,6,7,6,2,2,3,0,32,-11,0
22007,2544,0020700708,"FEB 05, 2008",CLE vs. BOS,W,42,11,21,0.524,4,8,0.5,7,10,0.7,1,8,9,12,5,2,7,5,33,12,0
22007,2544,0020700690,"FEB 02, 2008",CLE vs. LAC,W,44,8,19,0.421,1,4,0.25,11,16,0.688,0,11,11,7,2,1,3,2,28,15,0
22007,2544,0020700672,"JAN 30, 2008",CLE @ POR,W,44,13,29,0.448,3,6,0.5,8,12,0.667,2,12,14,4,2,2,4,3,37,3,0
22007,2544,0020700643,"JAN 27, 2008",CLE @ LAL,W,44,16,32,0.5,1,5,0.2,8,12,0.667,3,6,9,4,2,0,5,4,41,-3,0
22007,2544,0020700627,"JAN 25, 2008",CLE vs. PHX,L,39,14,30,0.467,0,1,0.0,8,10,0.8,2,5,7,5,2,0,1,3,36,-12,0
22007,2544,0020700612,"JAN 23, 2008",CLE vs. WAS,W,31,7,13,0.538,1,3,0.333,8,9,0.889,2,6,8,8,2,1,0,2,23,31,0
22007,2544,0020700606,"JAN 21, 2008",CLE @ MIA,W,40,11,26,0.423,1,4,0.25,5,5,1.0,1,2,3,5,4,1,5,4,28,12,0
22007,2544,0020700570,"JAN 17, 2008",CLE @ SAS,W,39,9,24,0.375,1,5,0.2,8,12,0.667,3,6,9,7,0,2,3,1,27,-11,0
22007,2544,0020700558,"JAN 15, 2008",CLE @ MEM,W,47,18,28,0.643,6,12,0.5,9,16,0.563,3,5,8,9,3,1,4,1,51,10,0
22007,2544,0020700527,"JAN 11, 2008",CLE vs. CHA,W,50,10,20,0.5,2,7,0.286,9,15,0.6,5,14,19,8,4,3,8,3,31,-2,0
22007,2544,0020700510,"JAN 09, 2008",CLE @ ATL,L,43,13,22,0.591,0,4,0.0,5,9,0.556,3,7,10,6,3,1,3,3,31,-7,0
22007,2544,0020700503,"JAN 08, 2008",CLE vs. SEA,W,35,8,18,0.444,0,3,0.0,6,6,1.0,2,6,8,3,2,0,4,2,22,13,0
22007,2544,0020700490,"JAN 06, 2008",CLE @ TOR,W,46,14,29,0.483,4,8,0.5,7,12,0.583,3,8,11,8,0,0,1,1,39,-1,0
22007,2544,0020700477,"JAN 04, 2008",CLE vs. SAC,W,45,7,18,0.389,1,6,0.167,9,12,0.75,1,7,8,10,5,1,3,1,24,7,0
22007,2544,0020700460,"JAN 02, 2008",CLE vs. ATL,W,40,13,22,0.591,1,3,0.333,9,11,0.818,1,4,5,6,2,1,2,1,36,7,0
22007,2544,0020700438,"DEC 29, 2007",CLE @ NOH,L,42,8,21,0.381,1,4,0.25,4,6,0.667,2,3,5,6,1,0,4,1,21,-18,0
22007,2544,0020700419,"DEC 27, 2007",CLE @ DAL,W,36,9,21,0.429,1,4,0.25,5,10,0.5,4,4,8,7,3,0,3,5,24,5,0
22007,2544,0020700405,"DEC 25, 2007",CLE vs. MIA,W,39,9,19,0.474,0,3,0.0,7,11,0.636,0,6,6,12,1,1,2,3,25,18,0
22007,2544,0020700402,"DEC 23, 2007",CLE vs. GSW,L,41,8,20,0.4,0,2,0.0,9,13,0.692,2,3,5,8,1,1,3,2,25,-12,0
22007,2544,0020700379,"DEC 20, 2007",CLE vs. LAL,W,38,12,29,0.414,0,3,0.0,9,11,0.818,4,6,10,5,1,1,3,3,33,-7,0
22007,2544,0020700370,"DEC 19, 2007",CLE @ NYK,L,37,12,21,0.571,3,6,0.5,5,6,0.833,1,7,8,6,6,0,4,1,32,-9,0
22007,2544,0020700355,"DEC 17, 2007",CLE vs. MIL,W,50,10,25,0.4,0,5,0.0,11,13,0.846,1,7,8,5,1,0,2,3,31,6,0
22007,2544,0020700344,"DEC 15, 2007",CLE vs. PHI,L,42,10,18,0.556,0,1,0.0,1,1,1.0,0,6,6,6,0,1,3,1,21,5,0
22007,2544,0020700331,"DEC 14, 2007",CLE @ NJN,L,41,12,25,0.48,3,9,0.333,2,3,0.667,0,6,6,8,2,0,6,3,29,6,0
22007,2544,0020700308,"DEC 11, 2007",CLE vs. IND,W,23,5,9,0.556,0,1,0.0,7,10,0.7,1,2,3,5,1,1,4,2,17,27,0
22007,2544,0020700214,"NOV 28, 2007",CLE @ DET,L,20,5,11,0.455,0,2,0.0,5,9,0.556,0,1,1,3,0,0,0,1,15,-2,0
22007,2544,0020700204,"NOV 27, 2007",CLE vs. BOS,W,46,11,25,0.44,2,8,0.25,14,15,0.933,0,4,4,13,2,2,3,2,38,14,0
22007,2544,0020700193,"NOV 25, 2007",CLE @ IND,W,36,10,21,0.476,1,6,0.167,9,15,0.6,3,8,11,10,4,1,2,1,30,9,0
22007,2544,0020700183,"NOV 24, 2007",CLE vs. TOR,W,45,14,29,0.483,2,8,0.25,7,8,0.875,3,9,12,12,3,1,4,3,37,7,0
22007,2544,0020700165,"NOV 21, 2007",CLE @ MIN,W,39,17,26,0.654,6,10,0.6,5,8,0.625,2,6,8,5,3,2,3,2,45,14,0
22007,2544,0020700151,"NOV 20, 2007",CLE vs. MIL,L,44,11,22,0.5,1,7,0.143,11,12,0.917,0,7,7,7,1,1,3,4,34,-2,0
22007,2544,0020700124,"NOV 16, 2007",CLE vs. UTA,W,40,13,27,0.481,1,3,0.333,13,15,0.867,2,8,10,9,0,3,5,3,40,13,0
22007,2544,0020700107,"NOV 14, 2007",CLE vs. ORL,L,47,15,27,0.556,2,4,0.5,7,9,0.778,4,9,13,14,0,2,4,1,39,2,0
22007,2544,0020700094,"NOV 12, 2007",CLE @ DEN,L,34,9,16,0.563,1,3,0.333,8,14,0.571,0,1,1,4,2,0,4,3,27,-13,0
22007,2544,0020700092,"NOV 11, 2007",CLE @ LAC,W,36,9,21,0.429,0,2,0.0,4,8,0.5,1,4,5,8,6,1,5,3,22,11,0
22007,2544,0020700077,"NOV 09, 2007",CLE @ SAC,W,44,10,19,0.526,0,2,0.0,6,8,0.75,0,4,4,4,1,1,1,1,26,-1,0
22007,2544,0020700060,"NOV 07, 2007",CLE @ UTA,L,41,12,27,0.444,1,4,0.25,7,15,0.467,2,13,15,13,3,2,4,4,32,4,0
22007,2544,0020700053,"NOV 06, 2007",CLE @ GSW,W,42,9,16,0.563,1,2,0.5,5,7,0.714,1,12,13,9,0,3,2,1,24,4,0
22007,2544,0020700041,"NOV 04, 2007",CLE @ PHX,L,43,11,26,0.423,3,5,0.6,2,2,1.0,1,4,5,8,2,4,3,0,27,-18,0
22007,2544,0020700020,"NOV 02, 2007",CLE vs. NYK,W,44,13,28,0.464,3,5,0.6,16,22,0.727,3,4,7,7,3,1,3,1,45,4,0
22007,2544,0020700008,"OCT 31, 2007",CLE vs. DAL,L,36,2,11,0.182,0,2,0.0,6,10,0.6,1,4,5,4,1,0,5,4,10,-12,0
22008,2544,0020801202,"APR 13, 2009",CLE @ IND,W,39,12,23,0.522,2,7,0.286,11,14,0.786,0,5,5,5,1,0,5,1,37,8,0
22008,2544,0020801197,"APR 12, 2009",CLE vs. BOS,W,30,9,14,0.643,5,8,0.625,6,6,1.0,0,4,4,7,1,1,5,1,29,21,0
22008,2544,0020801177,"APR 10, 2009",CLE @ PHI,W,37,8,17,0.471,1,4,0.25,10,12,0.833,0,2,2,10,0,1,1,4,27,8,0
22008,2544,0020801162,"APR 08, 2009",CLE vs. WAS,W,31,7,15,0.467,0,2,0.0,7,8,0.875,0,6,6,7,3,0,2,1,21,25,0
22008,2544,0020801142,"APR 05, 2009",CLE vs. SAS,W,37,14,21,0.667,2,5,0.4,8,8,1.0,0,7,7,6,1,0,2,1,38,7,0
22008,2544,0020801130,"APR 03, 2009",CLE @ ORL,L,32,7,20,0.35,2,5,0.4,10,10,1.0,1,8,9,5,1,0,2,1,26,-26,0
22008,2544,0020801123,"APR 02, 2009",CLE @ WAS,L,38,11,18,0.611,4,8,0.5,5,7,0.714,1,8,9,6,0,0,6,1,31,-13,0
22008,2544,0020801105,"MAR 31, 2009",CLE vs. DET,W,41,9,24,0.375,0,2,0.0,7,8,0.875,1,11,12,3,3,1,1,0,25,10,0
22008,2544,0020801091,"MAR 29, 2009",CLE vs. DAL,W,31,9,22,0.409,2,4,0.5,4,5,0.8,1,5,6,12,1,2,0,0,24,15,0
22008,2544,0020801077,"MAR 27, 2009",CLE vs. MIN,W,34,8,14,0.571,2,3,0.667,7,10,0.7,2,10,12,7,0,0,5,0,25,25,0
22008,2544,0020801060,"MAR 25, 2009",CLE vs. NJN,W,39,7,14,0.5,1,1,1.0,7,7,1.0,1,7,8,11,1,0,1,0,22,19,0
22008,2544,0020801045,"MAR 22, 2009",CLE @ NJN,W,39,9,17,0.529,1,4,0.25,11,15,0.733,2,9,11,8,1,0,1,0,30,14,0
22008,2544,0020801034,"MAR 21, 2009",CLE vs. ATL,W,40,9,21,0.429,1,4,0.25,3,5,0.6,1,6,7,5,3,1,2,2,22,10,0
22008,2544,0020801021,"MAR 19, 2009",CLE vs. POR,W,47,10,22,0.455,0,3,0.0,6,11,0.545,0,11,11,10,1,2,0,4,26,-1,0
22008,2544,0020801002,"MAR 17, 2009",CLE vs. ORL,W,43,15,27,0.556,4,7,0.571,9,10,0.9,2,10,12,8,4,1,6,1,43,5,0
22008,2544,0020800986,"MAR 15, 2009",CLE vs. NYK,W,40,9,17,0.529,0,3,0.0,1,3,0.333,1,7,8,10,4,3,3,1,19,-1,0
22008,2544,0020800977,"MAR 13, 2009",CLE @ SAC,W,47,16,30,0.533,4,11,0.364,15,17,0.882,0,4,4,9,2,3,3,2,51,6,0
22008,2544,0020800967,"MAR 12, 2009",CLE @ PHX,W,43,10,24,0.417,3,8,0.375,11,13,0.846,6,4,10,13,3,3,3,0,34,7,0
22008,2544,0020800954,"MAR 10, 2009",CLE @ LAC,W,44,10,23,0.435,0,6,0.0,12,16,0.75,4,9,13,11,2,2,4,2,32,7,0
22008,2544,0020800928,"MAR 07, 2009",CLE vs. MIA,W,43,5,15,0.333,0,3,0.0,4,7,0.571,2,8,10,12,1,1,2,0,14,10,0
22008,2544,0020800920,"MAR 06, 2009",CLE @ BOS,L,38,5,15,0.333,2,5,0.4,9,12,0.75,0,6,6,5,1,0,4,1,21,-1,0
22008,2544,0020800905,"MAR 04, 2009",CLE vs. MIL,W,33,7,11,0.636,4,5,0.8,5,7,0.714,1,7,8,4,1,0,3,2,23,24,0
22008,2544,0020800894,"MAR 02, 2009",CLE @ MIA,W,44,13,21,0.619,6,7,0.857,10,10,1.0,1,7,8,4,1,1,6,4,42,8,0
22008,2544,0020800885,"MAR 01, 2009",CLE @ ATL,W,44,8,20,0.4,2,7,0.286,8,14,0.571,1,5,6,11,1,2,0,3,26,4,0
22008,2544,0020800873,"FEB 27, 2009",CLE @ SAS,W,32,12,23,0.522,3,6,0.5,3,3,1.0,4,10,14,4,2,0,1,2,30,29,0
22008,2544,0020800861,"FEB 26, 2009",CLE @ HOU,L,34,7,21,0.333,2,5,0.4,5,6,0.833,0,1,1,0,1,2,3,4,21,-14,0
22008,2544,0020800842,"FEB 24, 2009",CLE vs. MEM,W,30,4,10,0.4,1,2,0.5,6,8,0.75,0,5,5,8,0,1,2,1,15,13,0
22008,2544,0020800835,"FEB 22, 2009",CLE vs. DET,W,31,6,13,0.462,0,3,0.0,8,10,0.8,0,5,5,9,2,1,0,0,20,22,0
22008,2544,0020800818,"FEB 20, 2009",CLE @ MIL,W,40,16,29,0.552,8,11,0.727,15,22,0.682,1,4,5,9,0,0,6,3,55,13,0
22008,2544,0020800799,"FEB 18, 2009",CLE @ TOR,W,33,9,17,0.529,0,3,0.0,2,2,1.0,1,8,9,9,1,1,5,1,20,20,0
22008,2544,0020800774,"FEB 11, 2009",CLE vs. PHX,W,33,9,18,0.5,1,5,0.2,7,8,0.875,2,4,6,6,2,1,3,1,26,22,0
22008,2544,0020800765,"FEB 10, 2009",CLE @ IND,L,41,15,21,0.714,4,7,0.571,13,14,0.929,0,7,7,4,1,1,7,1,47,7,0
22008,2544,0020800751,"FEB 08, 2009",CLE vs. LAL,L,40,5,20,0.25,2,8,0.25,4,8,0.5,3,5,8,12,0,0,1,1,16,-12,0
22008,2544,0020800724,"FEB 04, 2009",CLE @ NYK,W,44,17,33,0.515,2,7,0.286,16,19,0.842,0,9,9,11,0,2,3,1,52,7,0
22008,2544,0020800714,"FEB 03, 2009",CLE vs. TOR,W,38,9,20,0.45,2,5,0.4,13,13,1.0,1,6,7,4,1,2,3,3,33,23,0
22008,2544,0020800704,"FEB 01, 2009",CLE @ DET,W,39,12,25,0.48,3,8,0.375,6,11,0.545,4,0,4,8,1,1,5,3,33,-8,0
22008,2544,0020800686,"JAN 30, 2009",CLE vs. LAC,W,37,9,17,0.529,2,4,0.5,5,6,0.833,0,7,7,6,3,1,3,2,25,32,0
22008,2544,0020800679,"JAN 29, 2009",CLE @ ORL,L,38,10,27,0.37,0,2,0.0,3,6,0.5,1,7,8,8,1,1,2,1,23,-9,0
22008,2544,0020800662,"JAN 27, 2009",CLE vs. SAC,W,38,5,10,0.5,0,2,0.0,13,15,0.867,5,10,15,11,0,3,2,1,23,6,0
22008,2544,0020800644,"JAN 24, 2009",CLE @ UTA,W,41,14,27,0.519,1,6,0.167,4,6,0.667,4,10,14,9,1,0,2,1,33,16,0
22008,2544,0020800638,"JAN 23, 2009",CLE @ GSW,W,41,10,24,0.417,2,5,0.4,10,16,0.625,2,7,9,8,3,2,2,2,32,12,0
22008,2544,0020800624,"JAN 21, 2009",CLE @ POR,W,42,14,30,0.467,3,6,0.5,3,4,0.75,0,7,7,14,1,0,2,1,34,14,0
22008,2544,0020800612,"JAN 19, 2009",CLE @ LAL,L,42,9,25,0.36,1,5,0.2,4,8,0.5,2,7,9,4,4,1,6,1,23,-11,0
22008,2544,0020800583,"JAN 16, 2009",CLE vs. NOH,W,43,12,24,0.5,0,2,0.0,5,6,0.833,3,11,14,7,3,1,4,3,29,19,0
22008,2544,0020800578,"JAN 15, 2009",CLE @ CHI,L,44,8,28,0.286,1,6,0.167,11,16,0.688,3,11,14,7,1,1,8,4,28,2,0
22008,2544,0020800560,"JAN 13, 2009",CLE @ MEM,W,40,9,15,0.6,1,5,0.2,11,14,0.786,0,11,11,10,3,1,2,2,30,21,0
22008,2544,0020800531,"JAN 09, 2009",CLE vs. BOS,W,36,13,25,0.52,3,7,0.429,9,9,1.0,1,6,7,6,4,3,3,2,38,20,0
22008,2544,0020800515,"JAN 07, 2009",CLE vs. CHA,W,31,9,16,0.563,0,1,0.0,3,3,1.0,0,4,4,4,2,2,4,1,21,23,0
22008,2544,0020800496,"JAN 04, 2009",CLE @ WAS,L,41,11,22,0.5,3,9,0.333,5,8,0.625,0,6,6,10,1,2,7,4,30,0,0
22008,2544,0020800476,"JAN 02, 2009",CLE vs. CHI,W,37,3,8,0.375,2,3,0.667,8,8,1.0,1,9,10,11,2,3,5,1,16,27,0
22008,2544,0020800460,"DEC 30, 2008",CLE @ MIA,L,43,12,24,0.5,3,8,0.375,11,14,0.786,0,2,2,7,0,2,5,2,38,-6,0
22008,2544,0020800446,"DEC 28, 2008",CLE vs. MIA,W,43,12,19,0.632,2,4,0.5,7,12,0.583,0,6,6,9,0,1,2,1,33,8,0
22008,2544,0020800424,"DEC 25, 2008",CLE vs. WAS,W,38,6,13,0.462,0,2,0.0,6,10,0.6,0,5,5,6,3,1,3,1,18,-4,0
22008,2544,0020800411,"DEC 23, 2008",CLE vs. HOU,W,38,11,23,0.478,0,3,0.0,5,7,0.714,1,8,9,5,3,1,7,2,27,14,0
22008,2544,0020800402,"DEC 21, 2008",CLE @ OKC,W,43,14,24,0.583,2,4,0.5,1,2,0.5,2,2,4,7,3,1,3,1,31,16,0
22008,2544,0020800388,"DEC 19, 2008",CLE @ DEN,W,39,13,20,0.65,0,2,0.0,7,8,0.875,3,7,10,8,0,0,6,3,33,14,0
22008,2544,0020800372,"DEC 17, 2008",CLE @ MIN,W,40,14,20,0.7,2,6,0.333,2,4,0.5,0,6,6,3,2,2,0,1,32,22,0
22008,2544,0020800337,"DEC 13, 2008",CLE @ ATL,L,46,10,19,0.526,2,7,0.286,11,12,0.917,2,4,6,9,4,1,1,2,33,1,0
22008,2544,0020800326,"DEC 12, 2008",CLE vs. PHI,W,37,9,21,0.429,1,4,0.25,9,12,0.75,3,4,7,7,1,3,0,2,28,13,0
22008,2544,0020800318,"DEC 10, 2008",CLE @ PHI,W,39,10,22,0.455,2,6,0.333,7,8,0.875,2,2,4,5,0,2,1,4,29,-1,0
22008,2544,0020800305,"DEC 09, 2008",CLE vs. TOR,W,30,11,18,0.611,2,5,0.4,7,8,0.875,0,5,5,4,3,0,2,1,31,19,0
22008,2544,0020800287,"DEC 06, 2008",CLE @ CHA,W,28,8,17,0.471,2,4,0.5,7,8,0.875,2,3,5,4,2,2,3,3,25,27,0
22008,2544,0020800279,"DEC 05, 2008",CLE vs. IND,W,38,4,12,0.333,0,4,0.0,3,4,0.75,2,6,8,11,1,3,2,2,11,32,0
22008,2544,0020800265,"DEC 03, 2008",CLE vs. NYK,W,28,5,10,0.5,1,4,0.25,10,10,1.0,0,5,5,6,5,1,0,0,21,30,0
22008,2544,0020800243,"NOV 29, 2008",CLE @ MIL,W,41,12,27,0.444,1,5,0.2,7,10,0.7,1,6,7,5,2,1,3,3,32,7,0
22008,2544,0020800227,"NOV 28, 2008",CLE vs. GSW,W,31,9,13,0.692,3,4,0.75,2,4,0.5,1,6,7,8,3,1,2,2,23,24,0
22008,2544,0020800211,"NOV 26, 2008",CLE vs. OKC,W,17,7,12,0.583,0,1,0.0,0,0,0.0,0,3,3,3,1,3,0,0,14,24,0
22008,2544,0020800206,"NOV 25, 2008",CLE @ NYK,W,30,7,14,0.5,3,7,0.429,9,11,0.818,0,4,4,1,1,1,1,0,26,17,0
22008,2544,0020800186,"NOV 22, 2008",CLE vs. ATL,W,37,8,19,0.421,1,4,0.25,7,7,1.0,1,6,7,8,2,0,2,3,24,16,0
