Player_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
203954.0,11.54,21.82,0.53,1.38,3.56,0.38,10.23,11.59,0.89,2.44,8.59,11.03,5.62,1.18,1.69,3.85,2.87,34.69,6.82
1629234.0,2.03,3.37,0.56,0.04,0.04,0.04,0.96,1.24,0.36,1.37,2.92,4.29,0.84,0.36,0.81,0.81,1.53,5.05,-1.43
203957.0,2.93,5.49,0.49,0.96,1.96,0.39,0.96,1.24,0.37,0.45,2.25,2.71,2.85,0.4,0.09,0.89,1.55,7.78,4.35
1628981.0,2.42,4.16,0.5,0.0,0.09,0.0,1.42,2.13,0.42,1.31,2.98,4.29,1.02,0.56,0.62,0.98,2.38,6.27,-2.13
1627827.0,3.16,7.51,0.41,1.72,4.94,0.33,0.49,0.68,0.22,1.6,3.06,4.66,1.57,0.82,0.56,0.87,2.21,8.53,-1.63
1630201.0,1.97,4.71,0.34,0.81,2.45,0.29,0.75,1.03,0.29,0.3,1.35,1.65,1.88,0.55,0.12,0.91,0.96,5.51,-2.59
1631323.0,3.82,8.3,0.44,2.03,5.06,0.4,0.82,1.0,0.32,0.97,2.76,3.73,1.53,0.67,0.35,1.03,1.67,10.48,-0.39
1630259.0,0.67,1.17,0.28,0.33,0.5,0.33,0.33,0.33,0.17,0.0,0.33,0.33,0.33,0.0,0.0,0.17,0.0,2.0,2.33
1630235.0,0.89,2.37,0.28,0.05,0.26,0.04,0.34,0.45,0.16,0.29,1.05,1.34,2.42,0.29,0.08,0.53,0.66,2.18,-2.47
203095.0,2.47,6.91,0.31,1.03,4.06,0.21,0.91,1.12,0.36,0.16,1.66,1.81,1.5,0.91,0.22,0.66,1.5,6.88,-4.44
1628368.0,9.73,20.93,0.46,2.89,7.84,0.36,4.22,5.72,0.69,0.91,3.69,4.59,5.65,2.03,0.42,2.62,2.61,26.57,3.15
1631241.0,2.5,5.64,0.34,0.45,1.91,0.14,1.5,1.64,0.63,0.73,2.45,3.18,1.82,0.45,0.18,1.14,1.27,6.95,-7.23
1641788.0,1.0,2.5,0.26,0.17,0.83,0.06,0.33,0.33,0.17,0.67,0.17,0.83,0.0,0.5,0.0,0.33,0.33,2.5,-6.33
1628365.0,3.58,7.58,0.46,0.09,0.42,0.05,0.53,0.77,0.24,1.3,1.91,3.21,2.79,0.98,0.35,1.16,1.51,7.79,0.33
1629655.0,4.7,6.49,0.71,0.0,0.0,0.0,1.59,2.36,0.48,2.64,4.96,7.59,1.55,0.88,2.07,1.0,3.07,11.0,-1.36
201568.0,1.69,3.88,0.4,0.61,1.9,0.26,1.71,2.0,0.51,0.41,1.8,2.2,1.12,0.29,0.12,0.47,1.02,5.71,-2.02
1629636.0,6.58,14.75,0.44,2.32,6.25,0.34,2.56,3.07,0.69,0.53,2.14,2.67,6.54,1.3,0.12,3.09,1.67,18.04,1.95
1630586.0,0.17,1.0,0.04,0.0,0.17,0.0,0.17,0.33,0.08,0.5,0.67,1.17,0.17,0.17,0.5,0.33,0.33,0.5,-1.83
1630568.0,1.44,3.0,0.33,0.36,1.28,0.15,0.72,1.0,0.26,0.76,0.48,1.24,0.16,0.16,0.04,0.24,0.96,3.96,0.28
1629232.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1641718.0,4.25,10.87,0.38,1.96,5.87,0.31,2.52,2.97,0.61,0.2,2.61,2.81,4.43,0.48,0.09,2.51,1.21,12.99,-4.99
202331.0,7.86,16.7,0.47,3.28,7.95,0.41,3.57,3.93,0.74,0.5,4.74,5.24,3.54,1.53,0.5,2.07,2.73,22.58,6.23
1630581.0,5.03,10.59,0.48,1.02,3.04,0.27,1.25,1.55,0.46,1.39,5.04,6.42,4.82,0.64,0.55,2.1,1.39,12.32,4.69
1628385.0,1.0,2.17,0.27,0.13,0.61,0.11,0.3,0.57,0.17,0.52,0.78,1.3,0.26,0.09,0.13,0.26,0.65,2.43,-1.78
1628983.0,10.61,19.83,0.54,1.27,3.59,0.38,7.56,8.65,0.87,0.87,4.67,5.53,6.2,2.0,0.89,2.16,2.45,30.05,8.13
1630264.0,1.5,3.2,0.33,0.2,0.82,0.11,0.58,0.72,0.23,0.74,1.14,1.88,0.68,0.26,0.22,0.46,0.96,3.78,0.1
1631221.0,1.33,2.88,0.36,0.62,1.58,0.21,0.33,0.5,0.16,0.04,0.83,0.88,1.12,0.54,0.0,0.58,1.0,3.62,0.58
1631367.0,1.46,3.66,0.32,1.24,3.07,0.32,0.05,0.05,0.05,0.22,0.9,1.12,3.34,0.8,0.12,0.73,0.95,4.22,-4.22
203497.0,5.34,8.08,0.66,0.0,0.04,0.0,3.28,5.13,0.59,3.75,9.17,12.92,1.34,0.68,2.13,1.55,3.13,13.96,5.41
1630692.0,2.47,6.7,0.36,0.74,2.47,0.21,0.77,1.04,0.27,1.54,2.89,4.44,2.72,0.84,0.32,0.98,1.33,6.46,-1.61
203932.0,5.45,9.81,0.58,0.55,1.89,0.22,2.42,3.68,0.54,2.38,4.07,6.45,3.55,0.77,0.62,1.44,1.95,13.88,5.78
201569.0,4.03,9.09,0.42,2.21,5.84,0.35,0.75,0.94,0.32,0.24,1.56,1.79,2.04,0.97,0.44,1.07,1.16,11.01,1.82
1628984.0,1.65,4.7,0.3,1.09,3.61,0.26,0.57,0.7,0.29,0.22,1.35,1.57,2.13,0.39,0.09,0.74,0.61,4.96,1.0
203924.0,7.09,15.74,0.44,2.06,5.11,0.39,4.72,5.78,0.75,0.69,2.85,3.54,2.81,0.83,0.63,2.15,2.17,20.96,-6.52
1631260.0,1.48,3.5,0.36,1.23,3.02,0.32,0.3,0.34,0.17,0.16,0.98,1.14,0.54,0.16,0.07,0.21,0.88,4.5,0.89
201980.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0
203110.0,3.36,6.76,0.47,0.93,2.35,0.3,0.98,1.35,0.32,1.38,5.85,7.24,6.04,1.0,0.85,2.45,3.02,8.64,3.13
1630224.0,6.87,16.24,0.4,2.45,7.38,0.3,3.45,4.29,0.7,0.5,4.66,5.16,3.55,0.8,0.34,2.33,1.4,19.63,0.35
201145.0,2.14,4.69,0.44,0.68,2.05,0.23,1.56,1.91,0.5,0.59,1.69,2.28,0.9,0.21,0.4,0.59,1.28,6.53,-0.99
1630182.0,3.14,6.56,0.45,1.26,3.28,0.32,0.68,1.0,0.25,0.7,2.53,3.23,2.28,0.82,0.16,1.05,1.88,8.23,-1.75
1631100.0,0.9,3.1,0.31,0.5,1.95,0.24,0.1,0.1,0.05,0.1,0.8,0.9,0.25,0.05,0.1,0.4,0.3,2.4,-2.55
1629656.0,2.39,6.43,0.36,1.59,4.71,0.31,0.67,0.88,0.2,0.29,1.67,1.96,1.29,0.69,0.14,0.55,1.47,7.04,-0.78
1631243.0,1.33,3.83,0.18,0.5,1.5,0.28,0.83,1.0,0.14,1.67,2.0,3.67,0.67,0.83,0.67,0.17,2.17,4.0,-6.83
1629060.0,5.34,9.94,0.54,1.44,3.41,0.41,1.46,1.97,0.47,0.85,3.47,4.32,1.19,0.6,0.37,0.68,1.49,13.57,1.81
1630169.0,7.25,15.19,0.47,2.83,7.75,0.34,2.81,3.29,0.7,0.51,3.42,3.93,10.9,1.2,0.7,2.3,1.09,20.13,4.25
1630181.0,0.5,1.75,0.19,0.12,1.0,0.12,0.12,0.25,0.06,0.25,0.5,0.75,1.0,0.0,0.0,0.38,1.0,1.25,2.62
203501.0,4.96,12.35,0.38,2.67,7.56,0.33,1.82,2.14,0.55,0.28,2.94,3.22,1.76,0.53,0.08,0.87,1.34,14.42,0.15
201935.0,4.89,11.42,0.42,2.58,6.78,0.37,4.19,4.78,0.88,0.47,4.65,5.12,8.53,1.07,0.79,2.57,1.76,16.56,4.06
1630702.0,2.67,6.56,0.38,1.11,3.07,0.27,0.81,1.04,0.28,0.27,1.52,1.79,1.49,0.3,0.05,0.85,1.1,7.26,-1.73
1631199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-9.0
203914.0,2.43,5.5,0.44,1.41,3.8,0.38,0.63,0.83,0.28,0.44,1.24,1.69,1.61,0.91,0.26,0.57,1.69,6.89,1.69
203925.0,0.88,2.44,0.19,0.62,1.88,0.14,0.06,0.12,0.03,0.19,0.62,0.81,0.62,0.19,0.12,0.25,1.19,2.44,-3.12
1630284.0,1.0,1.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.5,2.0,0.0
202699.0,6.61,13.59,0.48,1.3,3.69,0.33,2.67,3.04,0.74,1.14,5.33,6.47,3.1,1.0,0.66,1.33,1.64,17.2,3.2
1628404.0,3.64,8.38,0.42,0.99,3.19,0.28,1.12,1.42,0.42,1.58,6.75,8.33,4.09,0.93,0.28,1.46,2.11,9.4,4.27
1628392.0,3.13,4.87,0.65,0.01,0.04,0.01,1.48,2.09,0.53,3.25,5.09,8.35,2.51,1.16,1.13,1.24,2.8,7.76,5.45
1630573.0,3.15,7.06,0.47,2.49,5.89,0.45,0.22,0.24,0.1,0.57,2.92,3.49,1.04,0.51,0.32,0.41,1.25,9.01,6.23
1641722.0,2.6,6.81,0.35,1.63,4.45,0.32,1.0,1.19,0.31,0.43,1.78,2.21,1.04,0.28,0.1,0.6,1.07,7.82,0.18
1629637.0,1.8,2.5,0.56,0.0,0.11,0.0,0.73,1.17,0.29,0.99,2.03,3.01,0.47,0.49,0.41,0.61,1.76,4.33,-1.5
1630165.0,2.79,6.74,0.38,0.52,1.76,0.17,0.79,1.19,0.31,0.26,2.57,2.83,4.88,0.86,0.48,1.21,1.79,6.88,-5.79
202330.0,3.67,7.9,0.43,0.73,1.76,0.31,1.75,2.35,0.46,0.75,2.8,3.55,3.1,0.78,0.25,1.29,1.31,9.8,-2.63
1630703.0,4.95,12.85,0.39,1.4,4.32,0.31,2.69,3.29,0.71,0.85,2.27,3.13,5.42,0.77,0.21,3.42,3.15,14.0,-7.97
1641707.0,2.7,6.0,0.43,1.32,3.5,0.38,0.57,0.72,0.24,1.15,3.48,4.62,0.8,0.7,0.75,0.68,1.92,7.3,-3.72
1629639.0,7.71,17.5,0.44,3.14,7.93,0.39,2.26,2.64,0.57,0.45,4.83,5.29,4.48,0.71,0.07,2.21,1.5,20.83,0.74
1627741.0,4.42,10.12,0.43,2.61,6.76,0.38,0.62,0.7,0.3,0.73,2.48,3.2,2.81,0.83,0.5,1.23,2.01,12.06,0.76
1629312.0,2.32,4.98,0.41,1.15,2.91,0.33,0.35,0.55,0.15,0.98,2.2,3.18,1.06,0.8,0.45,0.52,1.77,6.14,0.11
1630207.0,0.73,1.73,0.28,0.47,0.93,0.24,0.27,0.33,0.11,0.47,1.0,1.47,0.67,0.2,0.13,0.2,0.73,2.2,0.87
1641793.0,0.71,2.14,0.24,0.43,1.71,0.19,0.14,0.29,0.07,0.0,0.0,0.0,0.71,0.14,0.14,0.14,0.57,2.0,-5.0
1628988.0,2.38,5.35,0.38,1.08,2.78,0.32,0.74,0.81,0.29,0.29,1.28,1.58,1.79,0.54,0.08,0.68,1.6,6.59,1.1
201950.0,4.8,9.99,0.49,2.0,4.67,0.44,0.87,1.04,0.38,1.22,4.19,5.41,4.83,0.88,0.77,1.8,1.57,12.46,6.2
203200.0,1.52,3.34,0.37,0.95,2.34,0.29,0.05,0.07,0.03,0.16,1.07,1.22,1.16,0.62,0.16,0.24,1.19,4.03,0.95
1626158.0,2.05,3.68,0.5,0.02,0.08,0.02,0.85,1.18,0.29,1.78,2.78,4.55,0.62,0.28,0.48,0.6,1.85,4.97,-2.25
1631096.0,6.16,11.62,0.53,1.57,4.26,0.35,2.66,3.35,0.66,1.57,6.33,7.9,2.44,0.65,2.32,1.6,2.4,16.55,5.12
1641720.0,0.48,2.14,0.2,0.1,0.71,0.05,0.57,0.95,0.24,0.1,0.52,0.62,0.38,0.14,0.1,0.43,0.62,1.62,-2.57
201143.0,3.29,6.45,0.51,1.66,3.97,0.4,0.4,0.46,0.2,1.26,5.09,6.35,2.58,0.58,0.95,0.74,1.43,8.65,6.46
1629659.0,3.61,9.12,0.37,1.18,3.57,0.31,1.73,2.14,0.51,0.41,1.96,2.37,3.47,0.88,0.37,1.27,1.84,10.12,-2.1
1627863.0,1.38,3.09,0.4,0.44,1.47,0.24,1.03,1.35,0.45,0.47,1.24,1.71,0.82,0.44,0.15,0.56,1.32,4.24,0.65
1631216.0,1.36,3.49,0.34,1.22,3.27,0.33,0.36,0.44,0.14,0.47,0.95,1.42,0.49,0.25,0.07,0.27,1.03,4.29,-0.51
1641724.0,0.56,1.67,0.33,0.39,1.39,0.29,0.11,0.22,0.06,0.06,0.33,0.39,0.33,0.11,0.11,0.17,0.22,1.61,0.22
1628989.0,3.88,8.75,0.4,1.92,5.33,0.3,0.56,0.73,0.27,0.59,2.91,3.5,2.59,0.7,0.36,0.83,2.11,10.23,1.2
1630643.0,0.45,0.75,0.32,0.15,0.45,0.12,0.1,0.1,0.05,0.1,0.45,0.55,0.1,0.1,0.15,0.05,0.45,1.15,-0.45
1629631.0,5.33,11.63,0.45,2.05,5.33,0.39,2.91,3.44,0.69,0.54,3.35,3.89,1.53,0.7,0.28,1.46,2.56,15.63,-0.86
1630538.0,2.62,6.78,0.31,1.19,3.65,0.25,0.49,0.62,0.18,0.14,1.35,1.49,2.51,0.7,0.11,1.19,1.38,6.92,-1.76
204060.0,1.46,3.34,0.39,1.03,2.37,0.36,0.41,0.5,0.21,0.26,1.82,2.09,2.99,0.63,0.07,0.99,1.29,4.35,2.43
1627742.0,7.81,15.89,0.49,1.34,3.78,0.3,3.84,4.8,0.76,0.67,4.39,5.06,5.67,0.78,0.62,2.55,2.27,20.81,2.7
202681.0,9.69,19.5,0.5,2.98,7.26,0.4,3.28,3.62,0.76,0.76,4.24,5.0,5.16,1.28,0.48,1.83,1.93,25.64,4.78
1628371.0,2.52,4.93,0.48,0.72,1.93,0.26,1.02,1.41,0.4,1.26,3.22,4.48,0.52,0.74,1.21,0.47,1.1,6.78,3.19
1631093.0,5.42,12.64,0.43,1.61,4.79,0.33,2.95,3.94,0.67,1.12,2.31,3.43,3.84,0.74,0.53,2.47,2.65,15.39,-4.53
1641713.0,5.02,11.73,0.4,2.12,5.96,0.32,2.4,3.19,0.58,1.1,2.98,4.08,1.23,0.58,0.5,1.35,1.33,14.56,-4.06
1630543.0,2.58,3.88,0.63,0.0,0.07,0.0,1.22,1.7,0.4,1.57,2.4,3.97,0.83,0.57,1.02,0.65,2.28,6.38,0.52
202704.0,3.98,9.22,0.41,1.24,3.46,0.34,0.96,1.2,0.37,0.4,1.49,1.89,3.76,0.54,0.16,1.29,1.82,10.16,1.0
1641748.0,0.88,1.75,0.31,0.3,0.81,0.15,0.14,0.19,0.08,0.75,1.23,1.98,0.88,0.28,0.11,0.49,1.61,2.19,-1.56
1628991.0,7.82,17.61,0.44,1.77,5.55,0.31,5.11,6.32,0.75,1.29,4.24,5.53,2.33,1.21,1.61,2.42,3.56,22.52,-5.14
1631218.0,3.43,4.88,0.62,0.0,0.01,0.0,1.09,1.94,0.39,1.99,3.03,5.01,1.21,0.43,1.12,0.72,1.59,7.94,0.47
2544.0,9.65,17.87,0.54,2.1,5.11,0.4,4.27,5.69,0.73,0.86,6.44,7.3,8.3,1.25,0.54,3.45,1.1,25.66,3.11
1631170.0,4.55,9.29,0.48,0.87,2.69,0.3,1.89,2.33,0.57,1.09,2.71,3.8,2.6,1.03,0.27,1.47,2.23,11.85,1.43
1629610.0,0.35,1.0,0.22,0.12,0.59,0.12,0.0,0.12,0.0,0.0,0.29,0.29,0.29,0.0,0.06,0.18,0.12,0.82,-0.59
1629660.0,1.0,2.0,0.67,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,2.0,-7.0
1630198.0,2.85,6.22,0.46,1.88,4.53,0.4,0.58,0.67,0.23,0.41,1.9,2.31,1.27,0.59,0.28,0.6,1.12,8.15,4.5
1629661.0,4.76,10.67,0.44,2.38,6.09,0.39,1.48,1.88,0.51,0.95,3.38,4.33,2.38,0.84,0.26,0.98,1.81,13.38,-1.33
1630552.0,6.41,12.54,0.53,1.27,3.57,0.37,1.91,2.62,0.57,1.32,7.39,8.71,3.62,1.2,0.84,1.8,2.38,16.0,-1.36
1629640.0,5.67,12.49,0.44,1.84,5.32,0.32,2.54,3.2,0.67,1.38,4.09,5.46,2.83,0.74,0.29,1.45,2.16,15.71,-5.03
1630553.0,1.6,4.2,0.39,0.8,2.0,0.37,2.2,2.4,0.7,0.6,0.8,1.4,0.6,0.6,0.2,1.0,1.0,6.2,-5.0
1641749.0,0.56,1.78,0.17,0.11,0.33,0.11,0.0,0.0,0.0,0.44,0.67,1.11,0.44,0.11,0.0,0.44,0.56,1.22,-0.78
203999.0,10.41,17.86,0.6,1.05,2.92,0.35,4.53,5.54,0.78,2.82,9.53,12.35,8.96,1.37,0.86,3.0,2.46,26.39,8.63
1641732.0,0.93,2.37,0.27,0.07,0.73,0.01,0.2,0.37,0.1,0.57,0.77,1.33,0.67,0.23,0.17,0.33,0.97,2.13,0.3
1627745.0,1.1,1.85,0.38,0.08,0.36,0.04,0.46,0.54,0.26,0.51,1.08,1.59,0.38,0.18,0.33,0.33,0.69,2.74,-2.33
1630529.0,3.86,7.74,0.49,1.5,3.59,0.39,1.8,2.08,0.58,0.97,2.61,3.58,2.62,1.38,0.82,1.22,2.95,11.01,3.04
1630200.0,3.94,7.79,0.49,0.83,2.48,0.28,1.31,1.53,0.45,0.75,3.0,3.75,6.21,1.01,0.12,1.51,1.19,10.01,-0.3
1626145.0,4.94,10.09,0.48,1.61,3.88,0.36,0.48,0.61,0.27,0.3,2.41,2.71,7.35,1.08,0.27,1.0,0.73,11.97,-7.52
1627884.0,3.14,6.51,0.47,1.08,3.14,0.26,1.28,1.79,0.43,1.08,2.21,3.29,0.99,0.7,0.67,0.86,1.59,8.64,0.74
201599.0,1.61,2.58,0.58,0.0,0.0,0.0,0.72,1.47,0.22,1.5,2.86,4.36,0.72,0.17,0.44,0.64,1.56,3.94,-2.44
202709.0,0.88,2.46,0.29,0.5,1.62,0.21,0.15,0.27,0.08,0.23,0.92,1.15,1.62,0.15,0.12,0.46,0.96,2.42,-0.46
1631107.0,2.76,6.11,0.42,1.41,3.54,0.37,0.72,1.02,0.28,0.54,3.63,4.17,1.96,0.54,0.3,0.91,1.78,7.65,3.24
1630548.0,2.55,5.5,0.36,1.6,3.85,0.33,0.5,0.7,0.23,0.35,1.45,1.8,1.15,0.2,0.1,0.65,1.45,7.2,-0.4
1628379.0,3.62,8.08,0.44,2.74,6.1,0.45,1.03,1.15,0.42,0.28,2.62,2.9,3.49,0.51,0.05,1.38,1.0,11.0,-4.79
1631117.0,3.58,5.47,0.67,0.06,0.3,0.05,0.88,1.45,0.33,2.58,4.94,7.52,0.94,0.47,2.41,1.03,2.06,8.09,-2.33
1630296.0,0.35,0.85,0.24,0.1,0.25,0.08,0.3,0.4,0.18,0.15,0.75,0.9,0.45,0.1,0.05,0.05,0.25,1.1,-0.55
1630557.0,4.82,9.93,0.48,2.3,6.0,0.37,1.42,1.96,0.51,0.38,2.44,2.81,1.95,0.51,0.2,1.23,1.76,13.38,-5.58
1628467.0,1.47,3.4,0.37,0.74,2.14,0.27,0.77,1.09,0.3,0.7,2.63,3.33,1.58,0.4,0.7,0.65,1.84,4.44,2.88
1628995.0,2.77,6.0,0.41,1.0,3.03,0.26,0.65,0.71,0.36,0.58,1.84,2.42,0.74,0.42,0.23,0.71,1.61,7.19,-2.74
1629723.0,1.6,3.78,0.36,0.69,2.18,0.26,0.38,0.45,0.18,1.31,3.36,4.67,2.0,0.93,0.93,0.84,1.38,4.27,-2.71
1627788.0,0.86,2.17,0.3,0.4,1.14,0.18,0.4,0.57,0.21,0.11,0.74,0.86,0.71,0.4,0.09,0.29,0.49,2.51,1.31
1628436.0,2.25,3.22,0.62,0.02,0.02,0.02,0.78,0.86,0.33,1.87,2.27,4.14,1.06,0.37,0.97,0.33,1.22,5.3,3.46
1630228.0,6.16,11.65,0.52,0.72,2.23,0.24,3.01,4.04,0.67,1.24,3.55,4.8,2.2,0.74,0.49,1.65,2.28,16.05,1.69
1628398.0,8.69,18.76,0.46,2.16,6.43,0.32,2.66,3.43,0.67,0.89,5.74,6.63,4.23,0.53,0.7,2.74,2.19,22.19,-7.99
1631222.0,3.37,8.66,0.34,1.51,4.46,0.27,2.57,3.11,0.54,1.46,2.2,3.66,1.66,0.83,0.34,1.29,1.97,10.83,-3.26
203897.0,6.8,15.04,0.43,2.36,6.76,0.32,3.52,4.12,0.72,0.32,4.84,5.16,3.92,0.84,0.32,2.08,2.28,19.48,-3.68
1629111.0,1.89,3.68,0.42,0.18,0.71,0.11,0.93,1.16,0.34,1.57,1.5,3.07,1.16,0.36,0.59,0.55,1.32,4.89,2.91
